0.0,3.793041647370262e-08
0.0,3.793041647370262e-08
0.06060606060606061,0.6021085912808255
0.12121212121212122,0.8502162058331857
0.18181818181818182,1.0397117478874056
0.24242424242424243,1.1987224770335831
0.30303030303030304,1.33816100925298
0.36363636363636365,1.4636326807198032
0.42424242424242425,1.5784723712841007
0.48484848484848486,1.6848561942790796
0.5454545454545454,1.784297927173516
0.6060606060606061,1.8779013676774756
0.6666666666666667,1.9665010167184558
0.7272727272727273,2.050746146241948
0.7878787878787878,2.1311538407377633
0.8484848484848485,2.208143960153603
0.9090909090909092,2.2820630319599533
0.9696969696969697,2.3532010790234077
1.0303030303030303,2.421803780947228
1.0909090909090908,2.4880814600898487
1.1515151515151516,2.5522158508927784
1.2121212121212122,2.614365286709785
1.2727272727272727,2.674668734376798
1.3333333333333335,2.733248974952371
1.393939393939394,2.7902151417679977
1.4545454545454546,2.845664767840813
1.5151515151515151,2.8996854539144565
1.5757575757575757,2.952356239735994
1.6363636363636365,3.003748740714382
1.696969696969697,3.0539280972812586
1.7575757575757576,3.1029537733847414
1.8181818181818183,3.1508802324553873
1.878787878787879,3.197757513093957
1.9393939393939394,3.2436317221057207
2.0,3.2886621607965836
2.0606060606060606,3.333574254988394
2.121212121212121,3.3784863491802044
2.1818181818181817,3.423398443372015
2.2424242424242427,3.4683105375638257
2.303030303030303,3.5132226317556365
2.3636363636363638,3.558134725947447
2.4242424242424243,3.6030468201392574
2.484848484848485,3.647958914331068
2.5454545454545454,3.6928710085228786
2.606060606060606,3.737783102714689
2.666666666666667,3.7826951969065
2.7272727272727275,3.8276072910983103
2.787878787878788,3.8725193852901207
2.8484848484848486,3.917431479481931
2.909090909090909,3.962343573673742
2.9696969696969697,4.007255667865552
3.0303030303030303,4.052167762057363
3.090909090909091,4.097079856249174
3.1515151515151514,4.141991950440984
3.2121212121212124,4.1869040446327945
3.272727272727273,4.231816138824605
3.3333333333333335,4.276728233016415
3.393939393939394,4.321640327208226
3.4545454545454546,4.366552421400037
3.515151515151515,4.411464515591847
3.5757575757575757,4.456376609783658
3.6363636363636367,4.501288703975469
3.6969696969696972,4.54620079816728
3.757575757575758,4.59111289235909
3.8181818181818183,4.6360249865509005
3.878787878787879,4.68093708074271
3.9393939393939394,4.725849174934521
4.0,4.770761269126332
4.0606060606060606,4.815673363318142
4.121212121212121,4.860585457509953
4.181818181818182,4.905497551701764
4.242424242424242,4.950409645893574
4.303030303030303,4.995321740085385
4.363636363636363,5.0402338342771955
4.424242424242425,5.085145928469006
4.484848484848485,5.130058022660817
4.545454545454546,5.174970116852627
4.606060606060606,5.219882211044438
4.666666666666667,5.264794305236249
4.7272727272727275,5.309706399428059
4.787878787878788,5.354618493619869
4.848484848484849,5.399530587811681
4.909090909090909,5.444442682003491
4.96969696969697,5.4893547761953005
5.03030303030303,5.534266870387111
5.090909090909091,5.579178964578922
5.151515151515151,5.624091058770732
5.212121212121212,5.669003152962543
5.2727272727272725,5.713915247154354
5.333333333333334,5.758827341346165
5.3939393939393945,5.803739435537976
5.454545454545455,5.848651529729786
5.515151515151516,5.8935636239215965
5.575757575757576,5.938475718113407
5.636363636363637,5.983387812305217
5.696969696969697,6.028299906497027
5.757575757575758,6.073212000688839
5.818181818181818,6.118124094880649
5.878787878787879,6.163036189072459
5.9393939393939394,6.20794828326427
6.0,6.252860377456081
